img_id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
2156,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,2011.0,Casual,Basics Men Navy Polo T-shirt
55857,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar Pro Kiss Me Darling Nail Lacquer 014
37910,Unisex,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017.0,Casual,RNC Unisex Iris de Florence Perfume
9084,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,ADIDAS Women Ess Cuffed Pant Grey Trackpant
10610,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Green Polo Tshirts
21753,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Kiara Women Classic Brown Handbag
25364,Men,Apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Levis Men Black & White Trunks
23769,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Oakley Women Brown Unfaithful Sunglasses
25570,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Trimax White Sports Shoes
12086,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,W Women Printed Green Kurtas
21149,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,s.Oliver Men Blue and White Checked Shirt
22994,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Charcoal,Summer,2016.0,Sports,2go Active Gear USA Men Charcoal Tiger Lounge Pants
34023,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Palm Tree Boys Printed Green T-shirt
27915,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Scullers For Her Women Striped Black Trousers
17915,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Nike Women Purple Polo Tshirt
41669,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Heels
49100,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Deborah Amber 24 Ore Perfect Foundation 5
42867,Women,Accessories,Bags,Handbags,Black,Spring,2012.0,Casual,French Connection Women Black Winter Quilt Cross Sling Bag
26487,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Tech Graphic Black T-shirt
13075,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Numero Uno Men Black Shoes
7721,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Women Exsis 2 White Blue Shoe
53420,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue Printed Kurta
53528,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015.0,Casual,Amante Women Pink Briefs PCLC11
34262,Women,Apparel,Topwear,Dupatta,Green,Summer,2012.0,Ethnic,Fabindia Women Green Chanderi Dupatta
6216,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men s Printed Black T-shirt
11762,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Lee Women Printed Yellow Tshirts
44851,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red Ferrari T-shirt
15635,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men AS Arsenal Core Red Tshirts
18891,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Woman Tyra Black & White Striped Shirt
9738,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Smart Casual,Indian Terrain Men Navy & White Checked Slim Fit Smart-Casual Shirt
33207,Women,Apparel,Topwear,Tunics,Orange,Summer,2012.0,Casual,Sepia Women Jewel Box Orange Tunic
55158,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Lakme True Wear Classics Siren Red Nail Polish 404
50179,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Peperone Women Beige Handbag
49417,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Grey Authentic Shoes
18512,Men,Apparel,Topwear,Jackets,Red,Fall,2011.0,Casual,C Vox Men Red Jacket
16791,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt
42945,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,French Connection Men Brown Belt
16909,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Status Quo Men Solid Grey Sweatshirt
15687,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Classic Chinos Beige Trousers
17914,Men,Apparel,Topwear,Tshirts,Black,Spring,2013.0,Casual,Nike Mens Polo Black T-shirt
2105,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Men s Climalite Track Pants
33621,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Lino Perros Women Leather Purple Wallet
50216,Women,Accessories,Belts,Belts,Grey,Summer,2012.0,Casual,Stoln Women Grey Belt
42736,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
2271,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,Nike Mens Red Polo T-shirt
47553,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Portia Women Black Heels
19433,Men,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,Quiksilver Men Black Beanie Cap
27805,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Casual,Bulchee Men Brown And Black Reversible Belt
3217,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men s Peace Blue T-shirt
23400,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
19254,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Guess Women Mini Rock Candy Silver Watch
52368,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Women Peach Nightdress
10278,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Clarks Men Nature Easy Mahogany Leather Brown Casual Shoes
14170,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Formal,Belmonte Men Rough Finish Black Belts
41777,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Remanika Women Pink Top
49773,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Alma Women  Light Blue Printed Kurta
36061,Unisex,Accessories,Bags,Duffel Bag,Beige,Summer,2012.0,Casual,OTLS Unisex Beige Duffle Bag
15261,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Women Superstar 2 White Casual Shoes
34557,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Puma Women Fitness Barrel Pink Handbag
51148,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Parx Men Black Socks
11882,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes
34689,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Allen Solly Kids Boys Oxford White Shirt
52299,Men,Apparel,Innerwear,Boxers,Red,Summer,2016.0,Casual,Crusoe Men Red Printed Get Away Boxers R09
9033,Men,Footwear,Shoes,Casual Shoes,Red,Winter,2012.0,Casual,Buckaroo Men Diana Red Shoes
51755,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Catwalk Women Black Shoes
9113,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Exsis 2 Black Sports Shoes
16838,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Unisex Funky Eyewear Black Sunglasses
6207,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Men s Sheild White T-shirt
8720,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Stripes Green Shirts
14736,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Solid White Shirts
56523,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Streetwear Satin Smooth Mauve Alert Lipstick 63
16440,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,Levis Men Printed Olive Tshirts
18281,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Aneri Women Sufi Cream Kurta
50038,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Hanes Women Black Concealing Petals Wirefree Moulded Bra
31880,Women,Accessories,Stoles,Stoles,Blue,Summer,2012.0,Ethnic,Fabindia Women Mughal Printed Blue Stole
22847,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016.0,Casual,Woodland Men Camel Casual Shoes
8731,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Plain Shirt Green Shirts
33453,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Baggit Women Selection Lovely Red Sling Bag
32379,Women,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Arrow Woman Printed Multi Coloured Dress
54479,Men,Apparel,Innerwear,Briefs,Olive,Summer,2016.0,Casual,Hanes Men Olive Premium String Bikini Briefs
19436,Men,Accessories,Headwear,Caps,Olive,Summer,2012.0,Casual,Quiksilver Men Burgundy & Olive Beanies Cap
26419,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Turtle Men Check Green Shirt
12055,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Spykar Men Black T-shirt
7665,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Wrangler Men s Dark Grey Melange Crew Length Socks
34026,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Printed T-shirt
7189,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Rinse Wash Blue Jegging
48681,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Casual,Lucera Women Gold Earrings
53582,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Women White Dial Watch
57466,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Puma Unisex Blue Flip Flops
54488,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Lino Perros Women Green Sling Bag
13624,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Red,Summer,2016.0,Casual,Hanes Men Knitted Red Shorts
46459,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Dial Watch
11007,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Turbo Black Chronograph Watch
33946,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,ADIDAS Men Green Polo T-shirt
14528,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Off White & Blue Striped Shirt
41787,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Remanika Women Purple Top
22500,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Blue Casual Shoes
30610,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Black Shorts
20176,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Wrangler Men Vintage Grey Shirt
14867,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets
15253,Men,Footwear,Sandal,Sandals,White,Fall,2011.0,Casual,ADIDAS Originals Men Adi Sun M White Slippers
49135,Women,Personal Care,Eyes,Kajal and Eyeliner,Bronze,Spring,2017.0,Casual,Deborah 24 Ore Eye Pencil 266
2118,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Men s Foamy Striped Track Pants
10433,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Flying Machine Men Ydc Black Shirts
20955,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,ADIDAS Men Adi Cells Red Flip Flops
52528,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Pepe Jeans Women Black Jeans
3750,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Status Quo Men s Ticket To Win Purple T-shirt
56117,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,Casual,Colorbar Night Rose Lip Pot 007
8877,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Regent Polo Club Men White Shirt
32411,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Thin Striper Navy Blue Polo T-shirt
35338,Women,Accessories,Jewellery,Pendant,Green,Winter,2016.0,Ethnic,Fabindia Women Anusuya Green Pendant
26883,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Jealous 21 Women Printed Green T-shirt
12507,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Casual Shoes
51516,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch N6015sm01
38996,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans
52507,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Black,Winter,2015.0,Casual,Red Rose Black Nightdress
33199,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Sepia Women Printed Red Dress
2680,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men s Indian Rule Blue T-shirt
23853,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Men Blue Talus Runner Sports Shoes
16985,Unisex,Footwear,Flip Flops,Flip Flops,Purple,Fall,2011.0,Casual,Puma Unisex Miami Purple Slipper
14916,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Mr. Men Men Be Happy White Tshirts
32605,Men,Accessories,Wallets,Wallets,Brown,Spring,2013.0,,Levitate Men Brown Wallet
10181,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Women Pliancy Black Watches
11621,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Solid White Kurtas
33102,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats
58847,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2012.0,Casual,Hakashi Men Black Cufflinks
25494,Men,Footwear,Flip Flops,Flip Flops,Black,Spring,2013.0,Casual,Nike Men Aquahype Black Flip Flops
42731,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
10469,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Men Yellow Polo Tshirts
23649,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Disney Men White Printed T-shirt
57482,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ID Men Black Casual Shoes
40573,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,W Women Cream Kurta
12495,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Women Short White T-shirt
29265,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Adizero Blue Sports Shoes
26197,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Formula 1 Go Men Perfume
47012,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Shree Women Green Kurta
36643,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Wills Lifestyle Men Leather Brown Belt
19861,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black Jackets
17979,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Unisex Black Hip Hop Shoes
26738,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Reebok Men Reeignite Deo
5974,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Black White Checked Shirt
2947,Women,Apparel,Topwear,Tops,Yellow,Fall,2010.0,Casual,DUSG Women Uttarkashi Organic Endive Top
25344,Men,Apparel,Innerwear,Briefs,Burgundy,Summer,2016.0,Casual,Levis Men Pack of 2 Briefs
8474,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers For Her Women Scarf Shirt Black Tops
28548,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men White T-shirt
19716,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirt
18496,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2011.0,Casual,Puma Men Fashion Cat Navy Blue Slipper
5363,Unisex,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Btwin Six Mtb Shoes 2009
3779,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Status Quo Men s Black Polo T-shirt
4274,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Rockport Men s Capella Grey Shoe
15825,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Facit Men Sportz Red Innerwear Vest
3620,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,2011.0,Casual,Puma Women s Coral Green White Flip Flop
19294,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Guess Women Gweny Steel Watch
43066,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black & Yellow Striped T-shirt
26362,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Arrow Woman Printed Grey T-shirt
16704,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Fila Men High Density Navy Blue Tshirt
18588,Men,Accessories,Socks,Socks,Black,Fall,2010.0,Casual,Puma Men Lifestyle Pack of 3 Socks
39341,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Men Zoom White Shoes
4911,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl s Dionne Pink Kidswear
19355,Women,Apparel,Innerwear,Briefs,Blue,Summer,2017.0,Casual,Beyouty Women B01 Combo1 Fashion  Low-Rise Pack of 3 Breifs
8268,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Mr.Men Men s Charcoal White T-shirt
11742,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Lee Men Navy Blue Polo Tshirts
45371,Women,Footwear,Shoes,Heels,Taupe,Summer,2016.0,Casual,Cobblerz Women Taupe Brown Sandals
16021,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Turtle Solid Men Black Trouser
54622,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch
6948,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,s.Oliver Women s Printed Top Blue T-shirt
29885,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Mayhem Women Sunglasses 1018-103
20567,Women,Accessories,Bags,Handbags,Gold,Winter,2015.0,Casual,Baggit Women Barbiex Avni Gold Handbag
52424,Women,Apparel,Loungewear and Nightwear,Nightdress,Cream,Winter,2015.0,Casual,Red Rose Women Cream Nightdress
47680,Men,Footwear,Shoes,Casual Shoes,Off White,Spring,2013.0,Casual,Carlton London Men Off White Casual Shoes
50612,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Chromozome Men Black Brief
33035,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Mother Earth Women Printed Black Kurta
13323,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Gini and Jony Kids Boys Stripes Green Tshirts
50590,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Briefs
34729,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Handbag
39882,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2012.0,Casual,ADIDAS Unisex Navy Blue Backpack
51949,Men,Accessories,Bags,Laptop Bag,Brown,Summer,2012.0,Casual,Yelloe Men Laptop Bag/Document Holder
15097,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Printed Pink Kurtas
22728,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women White Court Majestic Sports Shoes
32516,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Franco Leone Men Black Sandals
36738,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Spykar Women Cult White T-shirt
46054,Women,Accessories,Jewellery,Bracelet,Green,Winter,2015.0,Casual,Estelle Women Green Bracelet
29741,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Leatherette Green Handbag
59966,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Black Polka Dot Dress
22100,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Blue Kurta
22763,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,BIBA Women Printed Red Kurta
59706,Women,Apparel,Innerwear,Bra,Red,Summer,2014.0,Casual,Avirate Red & White Bra
17846,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Supergame Black Sports Shoe
31901,Women,Apparel,Innerwear,Briefs,Pink,Summer,2015.0,Casual,Heart 2 Heart Women Fuchsia Pink Briefs H2H-2-2011
29257,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,ADIDAS Men Duramo 4M Grey Sports Shoes
53628,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Analogue Watch C152J202Y
38527,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Puma Men Black Caliber Shoes
58570,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green T-shirt
5329,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,FILA Men Speed Up Blue Sports Shoes
26426,Women,Accessories,Bags,Handbags,Bronze,Summer,2012.0,Casual,Spice Art Women Leatherette Bronze Handbag
59724,Women,Apparel,Innerwear,Bra,Beige,Summer,2012.0,Casual,Avirate Beige & Black Bra
6629,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men s Galvin White Silver Black Shoe
17394,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Reid & Taylor Men Solid Brown Socks
32840,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Grendha Women Jola Cigana Blue Flats
41470,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Heels
55002,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,,Lakme Absolute Liplast Day Passion Lip Gloss
41779,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Remanika Women Navy Blue Top
49848,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Analog Watch
4339,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men s Mythos Black Red Shoe
58270,Women,Accessories,Bags,Clutches,Gold,Summer,2012.0,Casual,Baggit Women Gold Clutch
51260,Men,Accessories,Belts,Belts,Black,Spring,2013.0,Formal,Park Avenue Men Black & Brown Reversible Belt
40156,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Gini and Jony Girls Core Green Top
25652,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Casual Watch
28064,Men,Apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Jockey ELANCE Men Black Trunk 1015
5832,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,ADIDAS Women s Who Was That Yellow T-shirt
50577,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Trunks
25503,Girls,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,Doodle Kids Girls Polka Dot Black Dress
2269,Women,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Sports,Nike Light Green Women T-shirt
